Fecha,Hora_Entrada,Hora_Salida,ID_Caja,ID_Producto,Temperatura_Actual,Ubicacion,ID_Robot,ID_Celda,ID_Pedido,Numero_Serie,Responsable,horas_almacenado,Num_Fila_Repetida
26/06/2023,5,21,caja003,5,12,g08,robot 2,2,323,95,5,16,6
26/6/2023,5,21,caja003,82,12,p26,robot 3,n/a,483,89,4,16,7
26/06/2023,13,19,caja002,10,12,k04,robot 3,2,231,298,5,6,4
26/06/2023,10,20,na,25,3,j07,robot 3,2,284,472,5,10,10
26/6/2023,6,16,caja002,16,12,g39,robot 4,0,77,232,4,10,6
26/6/2023,4,21,na,80,12,o02,robot 2,n/a,489,443,5,17,11
26/06/2023,6,18,na,11,12,n01,robot 2,2,168,354,6,12,4
26/06/2023,11,17,caja003,41,12,q29,robot 2,0,101,387,8,6,4
26/06/2023,11,14,caja003,40,12,n07,robot 4,0,145,444,6,3,7
26/6/2023,13,20,caja001,41,3,i04,robot 2,0,155,322,10,7,9
26/06/2023,7,17,caja004,62,12,k24,robot 4,1,2,169,7,10,5
26/06/2023,13,21,na,86,12,g26,robot 2,2,59,257,3,8,5
26/6/2023,8,21,caja002,30,12,g05,robot 3,2,306,131,2,13,11
26/06/2023,11,19,caja002,41,3,l29,robot 2,0,113,215,2,8,8
26/06/2023,11,15,caja001,12,3,a08,robot 1,0,165,50,7,4,5
26/06/2023,9,20,caja002,29,3,k22,n/a,2,192,409,4,11,8
26/06/2023,11,16,na,73,3,h32,robot 1,1,155,499,5,5,6
26/06/2023,8,19,caja003,92,12,f14,robot 2,n/a,37,40,9,11,6
26/06/2023,6,21,caja004,21,3,b29,robot 3,0,8,460,4,15,6
26/06/2023,9,16,caja003,5,12,q34,robot 2,1,18,349,3,7,2
26/06/2023,4,19,caja001,22,12,i13,robot 1,0,241,317,1,15,4
26/06/2023,11,23,caja001,7,3,b35,robot 1,n/a,400,463,8,12,5
26/6/2023,8,19,caja004,66,3,h22,n/a,n/a,398,372,3,11,5
26/6/2023,13,17,caja003,22,12,a08,robot 2,2,459,164,4,4,6
26/06/2023,13,16,caja003,71,3,n32,robot 2,1,256,340,10,3,2
26/6/2023,7,16,caja003,57,3,d20,robot 2,2,370,217,6,9,6
26/6/2023,5,14,caja003,24,12,m12,robot 3,n/a,247,334,8,9,5
26/6/2023,4,19,caja004,11,12,o28,robot 4,n/a,25,257,3,15,6
26/6/2023,6,20,na,48,12,g26,robot 1,1,468,40,5,14,6
26/06/2023,12,15,caja002,15,3,m02,robot 2,0,299,246,2,3,5
26/06/2023,5,15,caja001,54,3,c18,robot 3,0,318,481,8,10,4
26/06/2023,9,22,caja004,80,12,k30,n/a,2,360,2,10,13,6
26/6/2023,7,23,caja004,59,3,k36,robot 2,1,380,486,2,16,10
26/06/2023,9,16,caja003,34,12,l03,robot 4,2,341,223,3,7,6
26/06/2023,6,19,caja004,25,12,n25,robot 2,1,423,101,2,13,5
26/06/2023,9,16,na,13,12,h11,robot 1,1,51,480,4,7,6
26/06/2023,7,21,caja004,2,12,f01,robot 2,1,186,165,3,14,2
26/06/2023,12,18,caja004,70,3,c24,robot 4,n/a,345,136,9,6,2
26/6/2023,6,17,caja003,87,3,f22,robot 1,1,480,90,4,11,5
26/06/2023,10,23,caja001,36,12,g09,n/a,2,212,33,4,13,5
26/6/2023,11,22,caja001,77,12,k29,robot 3,0,84,199,7,11,4
26/06/2023,5,18,caja002,8,12,b07,robot 2,1,236,142,5,13,7
26/06/2023,6,16,caja003,81,3,f39,robot 3,0,178,434,9,10,4
26/06/2023,10,20,caja003,86,12,q23,robot 3,0,130,461,9,10,5
26/06/2023,7,15,caja004,93,3,k34,robot 2,n/a,396,104,9,8,14
26/06/2023,9,18,caja004,2,3,c29,robot 2,1,119,403,6,9,4
26/06/2023,8,14,caja003,83,3,o28,robot 2,n/a,458,3,1,6,7
26/6/2023,7,19,caja003,33,3,c18,robot 4,1,217,346,6,12,5
26/6/2023,7,19,caja001,62,3,h09,robot 4,n/a,436,349,1,12,7
26/06/2023,10,22,caja001,14,12,k37,robot 4,0,402,333,8,12,6
26/06/2023,7,23,caja001,73,3,p04,robot 4,1,480,125,5,16,4
26/6/2023,13,18,caja002,21,3,d02,robot 3,n/a,490,345,8,5,4
26/06/2023,11,16,caja001,9,12,k20,robot 2,1,94,45,10,5,13
26/6/2023,5,19,caja002,84,12,c27,robot 2,2,475,75,4,14,11
26/6/2023,7,16,caja001,2,12,g34,robot 4,0,165,186,3,9,4
26/6/2023,9,17,caja002,3,3,f07,robot 3,0,66,300,8,8,8
26/6/2023,5,17,caja004,53,12,d25,robot 2,n/a,353,70,9,12,4
26/6/2023,10,17,caja002,67,3,f28,n/a,0,462,235,10,7,8
26/06/2023,12,15,caja003,66,3,d01,robot 2,0,206,6,10,3,7
26/06/2023,9,16,caja003,57,12,d17,robot 3,0,212,255,8,7,7
26/06/2023,13,15,caja003,86,3,d31,robot 2,n/a,139,394,10,2,7
26/06/2023,12,18,caja001,12,12,h25,robot 4,n/a,50,357,10,6,6
26/06/2023,13,18,caja004,37,3,l33,robot 2,n/a,192,94,6,5,3
26/06/2023,9,19,caja003,28,3,q23,n/a,2,394,48,4,10,6
26/06/2023,4,14,caja003,32,12,b35,robot 3,1,278,168,3,10,6
26/06/2023,4,19,na,8,3,d03,robot 4,1,220,240,1,15,9
26/06/2023,7,16,caja003,74,12,n13,n/a,n/a,268,439,10,9,1
26/06/2023,7,20,caja002,11,12,l07,robot 3,0,374,474,9,13,6
26/6/2023,11,18,caja002,89,12,q10,n/a,2,148,159,4,7,6
26/06/2023,13,19,caja003,72,3,h21,robot 3,2,84,233,2,6,7
26/06/2023,11,23,caja001,98,3,e06,robot 2,0,183,303,3,12,3
26/06/2023,12,22,caja003,70,12,j19,robot 3,n/a,316,135,10,10,9
26/06/2023,12,15,caja002,35,12,c06,n/a,0,113,432,8,3,5
26/06/2023,9,19,caja004,40,3,q03,robot 1,1,55,68,6,10,2
26/06/2023,12,15,caja003,31,12,o11,robot 3,n/a,498,59,7,3,4
26/06/2023,9,16,caja004,99,3,o05,robot 4,0,421,276,2,7,5
26/06/2023,11,18,caja002,31,3,p36,robot 4,0,114,461,8,7,12
26/06/2023,5,16,caja002,71,12,h38,robot 2,1,271,199,7,11,6
26/06/2023,7,23,caja004,23,3,n02,n/a,1,356,24,7,16,6
26/06/2023,13,14,caja003,21,12,g04,n/a,2,326,95,10,1,2
26/06/2023,11,23,caja002,74,12,j12,robot 2,0,356,347,4,12,6
26/06/2023,4,14,caja004,14,3,l37,robot 4,0,475,471,4,10,10
26/6/2023,7,23,caja001,49,12,m30,robot 4,0,318,263,1,16,5
26/6/2023,7,22,caja001,61,3,k23,robot 4,2,133,28,9,15,5
26/06/2023,4,17,caja002,53,12,l29,robot 1,n/a,135,241,3,13,9
26/6/2023,8,22,caja002,16,12,q22,robot 3,0,180,233,10,14,7
26/6/2023,11,16,caja003,29,3,f13,robot 2,n/a,291,73,9,5,10
26/06/2023,4,20,caja004,30,12,c14,robot 4,1,155,237,4,16,2
26/06/2023,13,14,caja001,26,12,b25,robot 2,n/a,112,217,10,1,10
26/06/2023,10,22,caja002,42,12,d09,robot 2,0,27,195,6,12,7
26/06/2023,5,21,caja003,96,3,g29,n/a,0,206,127,7,16,4
26/06/2023,10,17,caja002,94,3,d18,robot 1,1,167,286,7,7,9
26/06/2023,4,21,caja003,37,12,q30,n/a,n/a,276,472,3,17,3
26/06/2023,11,23,caja002,8,3,e23,n/a,1,457,204,3,12,9
26/06/2023,6,14,caja003,91,12,m03,robot 1,n/a,225,443,8,8,4
26/6/2023,11,17,caja004,3,12,g08,robot 4,0,260,25,10,6,7
26/6/2023,7,15,caja003,3,12,m20,robot 4,n/a,221,254,8,8,12
26/06/2023,5,16,caja003,31,3,g17,robot 3,1,142,131,7,11,5
26/6/2023,11,23,caja003,29,12,f19,robot 2,2,457,69,10,12,7
26/06/2023,6,18,caja001,60,3,p36,n/a,2,12,425,6,12,13
26/06/2023,7,20,na,38,12,j24,robot 3,n/a,81,373,6,13,5
26/06/2023,6,19,caja003,9,3,c04,robot 4,n/a,178,413,9,13,2
26/6/2023,8,18,caja002,89,12,d19,n/a,0,221,61,10,10,5
26/06/2023,9,16,caja002,75,12,h26,robot 2,2,351,323,2,7,7
26/06/2023,5,23,caja003,55,12,q30,robot 1,0,339,352,5,18,4
26/06/2023,12,17,caja004,66,12,h26,n/a,1,389,293,9,5,8
26/06/2023,6,18,caja004,46,12,h12,robot 2,n/a,213,318,8,12,5
26/06/2023,13,17,caja004,76,12,n35,robot 2,0,146,14,8,4,9
26/6/2023,5,17,caja001,62,12,g17,n/a,2,416,87,8,12,6
26/6/2023,12,23,caja004,30,12,g32,robot 3,1,33,292,6,11,8
26/6/2023,11,17,caja004,34,3,p40,robot 3,n/a,66,247,8,6,6
26/06/2023,13,18,caja002,26,12,a18,robot 2,2,305,76,2,5,7
26/6/2023,7,16,na,43,3,o28,robot 3,2,117,361,8,9,8
26/06/2023,7,21,caja003,15,3,l32,robot 1,n/a,245,238,2,14,6
26/06/2023,6,16,caja003,89,3,j14,robot 2,0,65,88,5,10,5
26/06/2023,6,21,caja002,86,12,c39,robot 4,0,234,409,4,15,6
26/06/2023,10,19,caja003,74,3,g24,robot 1,1,158,409,9,9,5
26/06/2023,4,14,caja001,68,3,g31,n/a,n/a,324,193,5,10,5
26/06/2023,8,22,na,10,12,n08,robot 3,1,239,300,8,14,7
26/06/2023,9,23,na,52,3,q24,n/a,1,94,377,2,14,5
26/06/2023,10,23,caja004,78,12,n30,robot 1,n/a,359,200,6,13,7
26/6/2023,9,19,caja003,65,12,k22,robot 4,0,161,10,4,10,9
26/6/2023,4,15,caja001,78,3,i33,n/a,1,207,473,3,11,6
26/06/2023,7,14,caja002,51,3,j27,robot 3,n/a,379,244,2,7,4
26/06/2023,5,14,caja003,19,12,j08,robot 4,n/a,394,115,2,9,4
26/06/2023,10,18,caja002,75,12,d22,robot 2,2,459,413,3,8,6
26/6/2023,4,20,caja001,88,12,d36,robot 2,2,438,157,10,16,11
26/6/2023,5,15,caja003,66,12,h39,robot 1,n/a,1,291,2,10,1
26/06/2023,5,22,caja004,38,3,j36,n/a,2,411,40,6,17,10
26/06/2023,11,16,caja003,8,3,i18,robot 1,0,292,437,2,5,0
26/06/2023,5,22,caja003,13,3,a17,robot 2,1,289,145,3,17,2
26/06/2023,4,16,caja004,21,3,i09,robot 2,0,135,182,4,12,4
26/6/2023,7,19,caja003,58,12,k12,robot 4,2,125,119,6,12,10
26/6/2023,12,16,caja002,55,12,k17,robot 4,1,92,77,6,4,13
26/06/2023,12,18,caja002,35,12,a04,robot 4,1,65,248,3,6,4
26/6/2023,10,18,caja004,90,3,m16,robot 2,2,311,361,5,8,14
26/06/2023,4,17,caja001,3,12,m11,robot 3,1,129,185,10,13,9
26/06/2023,5,20,caja004,64,3,e13,robot 2,0,342,392,3,15,7
26/06/2023,10,23,caja001,32,12,d04,robot 2,0,401,303,3,13,6
26/06/2023,11,17,na,57,3,b02,robot 2,n/a,467,31,7,6,2
26/06/2023,10,14,caja004,67,12,l18,n/a,0,142,101,9,4,8
26/06/2023,4,21,caja004,51,12,h01,robot 3,0,328,471,5,17,8
26/06/2023,4,22,caja001,66,12,n25,robot 2,n/a,476,346,1,18,6
26/06/2023,8,16,caja003,12,3,q40,robot 4,1,134,434,10,8,1
26/06/2023,10,20,caja004,81,12,h29,n/a,1,463,457,7,10,4
26/6/2023,8,22,caja004,7,3,q16,robot 1,0,345,47,1,14,4
26/06/2023,12,23,caja002,6,12,g18,robot 1,n/a,10,72,4,11,3
26/6/2023,10,18,caja002,59,12,d22,robot 3,n/a,144,389,3,8,7
26/6/2023,11,21,caja003,49,3,b17,n/a,0,35,187,4,10,5
26/06/2023,6,23,caja001,43,3,l22,robot 1,n/a,190,434,5,17,6
26/06/2023,12,22,caja004,27,3,g37,robot 1,n/a,471,16,7,10,11
26/06/2023,9,14,caja003,99,3,m34,robot 4,n/a,301,54,6,5,9
26/06/2023,9,15,caja002,90,12,l38,robot 2,0,470,72,4,6,5
26/06/2023,10,15,caja004,58,12,c03,robot 4,n/a,418,199,9,5,3
26/6/2023,4,16,caja004,42,12,l30,robot 3,0,152,228,5,12,3
26/6/2023,12,18,caja001,51,3,q33,robot 2,0,307,210,1,6,10
26/6/2023,4,16,caja001,33,12,a19,robot 2,1,403,2,5,12,10
26/6/2023,7,16,caja002,45,12,h14,n/a,n/a,396,344,5,9,6
26/06/2023,8,17,caja003,54,12,b19,robot 3,0,318,375,1,9,4
26/06/2023,8,20,caja004,9,3,g18,robot 1,2,446,105,2,12,4
26/6/2023,11,14,caja004,97,3,a10,robot 2,2,313,291,10,3,4
26/06/2023,5,14,caja002,64,12,k18,robot 1,2,2,327,3,9,8
26/06/2023,5,14,caja002,88,3,h18,n/a,1,283,273,9,9,6
26/06/2023,5,22,caja002,51,3,o16,robot 3,1,401,171,9,17,6
26/6/2023,5,21,caja001,89,12,o25,robot 1,2,346,431,2,16,7
26/06/2023,4,21,caja003,7,12,b26,n/a,1,297,45,9,17,14
26/06/2023,9,17,caja004,55,3,n18,robot 2,0,79,439,2,8,3
26/6/2023,10,21,caja001,80,3,m34,robot 2,2,107,371,9,11,10
26/06/2023,10,14,caja001,22,12,p33,robot 4,1,103,118,8,4,7
26/06/2023,13,20,caja004,33,12,p36,robot 1,1,322,86,3,7,14
26/06/2023,12,21,caja001,38,3,e31,robot 4,2,348,473,2,9,3
26/06/2023,7,17,caja004,46,12,c39,robot 4,n/a,443,59,4,10,7
26/06/2023,11,17,caja004,50,3,c35,robot 3,n/a,397,181,7,6,6
26/06/2023,5,22,caja004,87,12,b38,robot 2,n/a,295,118,4,17,4
26/06/2023,5,19,caja003,33,12,k08,robot 4,n/a,377,422,9,14,5
26/06/2023,10,22,caja004,53,12,q27,robot 3,0,143,349,1,12,4
26/06/2023,10,21,caja003,1,12,i22,robot 1,0,41,55,2,11,4
26/6/2023,8,20,caja004,5,12,a14,n/a,2,158,440,5,12,8
26/06/2023,5,14,caja004,86,12,j39,n/a,1,79,411,9,9,6
26/6/2023,6,17,na,70,12,i13,robot 3,0,171,359,6,11,5
26/06/2023,7,19,caja004,69,12,c15,robot 4,2,193,247,1,12,6
26/6/2023,4,19,caja002,92,12,q01,robot 4,n/a,112,428,4,15,6
26/06/2023,8,21,caja003,57,3,a27,robot 3,1,237,469,7,13,4
26/06/2023,12,19,caja003,15,12,o02,n/a,2,467,138,10,7,12
26/06/2023,10,16,caja001,69,3,e02,robot 4,1,371,462,2,6,7
26/06/2023,10,16,caja003,70,12,i38,robot 3,n/a,99,420,5,6,5
26/06/2023,12,23,caja003,97,12,b03,robot 4,n/a,378,351,8,11,6
26/06/2023,5,22,caja004,31,3,n26,n/a,n/a,331,172,3,17,8
26/06/2023,11,22,caja001,65,3,j36,robot 4,1,293,235,1,11,11
26/06/2023,12,18,caja004,56,12,p35,robot 2,2,355,313,6,6,3
26/06/2023,12,20,caja002,16,3,k03,robot 4,0,377,214,10,8,4
26/06/2023,6,22,caja004,40,12,d12,n/a,2,91,141,10,16,10
26/06/2023,11,23,caja004,96,12,l11,robot 4,0,366,248,2,12,5
26/06/2023,9,14,caja001,18,3,d21,robot 3,2,426,407,6,5,5
26/6/2023,13,19,caja004,10,12,h29,robot 2,2,295,88,8,6,5
26/06/2023,6,15,caja003,71,12,e38,robot 1,0,413,366,2,9,10
26/6/2023,11,21,caja003,84,12,h03,robot 2,1,10,220,10,10,3
26/06/2023,8,16,caja004,17,3,i18,robot 1,n/a,420,266,10,8,1
26/06/2023,7,23,caja002,23,12,n06,robot 2,2,333,226,8,16,5
26/6/2023,6,16,caja004,66,3,m27,robot 3,2,386,317,6,10,5
26/6/2023,8,16,caja001,64,3,f31,n/a,0,440,31,3,8,5
26/06/2023,5,22,caja003,73,3,m20,n/a,0,142,430,4,17,13
26/06/2023,6,18,na,53,12,o28,robot 3,1,491,233,10,12,9
26/06/2023,13,17,caja002,48,12,h04,robot 2,2,428,304,1,4,6
26/06/2023,9,17,caja001,19,3,k01,n/a,0,290,109,8,8,5
26/06/2023,6,15,caja003,6,3,c39,robot 4,1,129,208,9,9,8
26/6/2023,6,23,caja002,2,3,c26,robot 2,1,395,316,2,17,6
26/06/2023,6,19,caja003,56,12,a33,robot 2,2,476,175,7,13,5
26/06/2023,8,17,caja001,99,12,f13,robot 2,n/a,271,472,7,9,11
26/06/2023,4,20,caja002,54,12,b33,robot 1,1,286,419,7,16,9
26/6/2023,6,23,caja003,40,3,l02,robot 4,2,356,364,10,17,10
26/06/2023,4,17,caja001,15,12,q07,robot 2,n/a,469,304,8,13,5
26/06/2023,11,19,caja002,11,12,f33,robot 2,n/a,497,283,4,8,2
26/06/2023,9,17,caja001,11,3,n29,robot 1,0,423,467,9,8,4
26/06/2023,4,22,caja002,3,12,c04,robot 1,n/a,272,399,7,18,3
26/06/2023,6,21,caja004,27,3,i20,n/a,2,449,55,7,15,5
26/6/2023,12,23,caja001,73,12,b40,robot 1,2,342,420,9,11,3
26/06/2023,13,23,na,30,12,n03,n/a,n/a,443,322,8,10,7
26/06/2023,7,22,caja003,42,12,p08,n/a,2,348,25,7,15,8
26/06/2023,9,14,caja004,81,12,d25,robot 2,0,269,224,6,5,5
26/06/2023,8,23,caja002,69,12,p37,robot 4,1,134,49,2,15,4
26/06/2023,5,23,caja004,73,3,h02,robot 3,1,322,207,9,18,8
26/06/2023,10,19,caja004,33,12,e10,robot 4,0,216,125,10,9,9
26/06/2023,5,17,caja001,100,12,f34,n/a,n/a,208,410,7,12,4
26/6/2023,10,19,caja002,33,12,n01,robot 4,1,208,209,4,9,5
26/06/2023,7,23,caja003,71,12,b35,n/a,2,155,241,6,16,7
26/06/2023,6,16,caja001,32,3,b36,robot 1,1,471,494,1,10,13
26/06/2023,6,15,caja001,32,12,p28,n/a,0,271,98,1,9,4
26/06/2023,5,21,caja002,64,3,h30,robot 1,n/a,283,54,3,16,4
26/6/2023,7,18,caja003,62,3,b14,robot 1,2,265,121,1,11,4
26/06/2023,4,22,caja003,18,12,q35,n/a,n/a,5,213,10,18,7
26/06/2023,7,22,caja002,84,12,c01,robot 2,n/a,215,128,6,15,3
26/06/2023,11,22,caja004,12,12,g34,robot 2,0,84,74,3,11,5
26/6/2023,8,20,caja003,5,3,j40,robot 1,0,224,401,8,12,14
26/06/2023,12,20,caja003,99,12,d08,robot 1,1,15,89,10,8,8
26/06/2023,12,16,caja002,43,12,b31,n/a,n/a,226,110,1,4,3
26/06/2023,5,20,caja002,29,12,e33,robot 4,2,488,483,1,15,8
26/06/2023,13,20,caja002,31,3,j01,robot 4,1,101,469,8,7,8
26/06/2023,9,18,caja001,98,12,e30,robot 2,2,478,203,9,9,5
26/06/2023,5,17,na,99,12,o10,robot 1,0,195,319,10,12,3
26/06/2023,6,23,caja001,80,3,e39,robot 4,0,5,111,9,17,5
26/6/2023,7,20,caja004,36,12,p23,robot 1,0,448,397,10,13,8
26/06/2023,8,14,caja002,70,3,p19,robot 3,n/a,336,20,9,6,6
26/06/2023,4,22,caja004,1,3,b07,robot 1,2,133,491,3,18,8
26/06/2023,11,23,caja004,64,3,d12,robot 4,0,199,109,9,12,11
26/06/2023,7,19,caja001,87,12,i21,robot 2,0,390,210,7,12,3
26/6/2023,4,17,caja003,64,12,h22,robot 1,0,351,10,8,13,6
26/06/2023,10,15,caja004,82,12,n21,robot 1,0,207,349,9,5,5
26/6/2023,11,18,caja003,80,12,m34,robot 1,2,252,171,5,7,11
26/06/2023,11,16,caja002,11,12,q26,robot 3,0,189,377,3,5,7
26/06/2023,4,19,caja001,26,12,f02,robot 1,0,386,217,8,15,7
26/6/2023,7,15,na,73,3,b16,robot 4,0,446,304,7,8,7
26/06/2023,9,20,caja002,55,3,k28,robot 4,2,394,125,3,11,6
26/6/2023,11,21,caja004,92,12,i13,n/a,1,400,312,9,10,6
26/06/2023,12,16,caja004,53,12,m18,robot 2,0,355,158,5,4,2
26/06/2023,12,22,caja001,86,3,e03,robot 3,n/a,196,184,9,10,6
26/6/2023,9,20,caja001,46,12,p02,robot 3,2,107,344,8,11,8
26/6/2023,4,22,caja001,46,3,m15,n/a,2,120,453,6,18,8
26/06/2023,13,23,caja002,74,12,d07,robot 2,n/a,460,202,2,10,7
26/06/2023,13,14,caja001,38,3,h14,robot 1,1,331,90,2,1,7
26/06/2023,6,21,caja004,24,3,h14,n/a,0,264,171,6,15,8
26/06/2023,8,18,caja002,34,3,c07,robot 4,2,496,369,8,10,11
26/06/2023,13,23,caja003,59,12,g04,robot 4,0,82,401,2,10,3
26/06/2023,5,20,caja003,68,3,i36,n/a,n/a,156,229,8,15,5
26/06/2023,6,21,caja001,72,12,n32,robot 1,1,492,156,5,15,3
26/6/2023,12,21,caja004,29,3,c21,n/a,0,197,182,8,9,4
26/6/2023,6,23,caja004,73,3,p05,robot 4,1,75,175,9,17,8
26/6/2023,8,23,caja003,27,12,f21,robot 3,1,237,136,2,15,9
26/6/2023,8,20,caja001,12,12,i13,robot 1,n/a,351,422,4,12,7
26/06/2023,11,23,caja002,82,12,p38,robot 1,2,6,123,6,12,3
26/6/2023,8,16,caja001,89,3,d01,robot 4,0,290,489,4,8,8
26/06/2023,6,16,caja002,76,3,g40,robot 4,0,14,324,2,10,7
26/6/2023,10,15,caja002,43,3,f34,n/a,n/a,153,276,2,5,5
26/6/2023,6,17,caja003,87,12,m23,n/a,2,363,151,2,11,5
26/06/2023,8,18,caja001,90,3,a26,robot 4,n/a,386,255,10,10,11
26/06/2023,6,14,caja004,93,3,j31,n/a,2,476,202,6,8,6
26/06/2023,9,22,caja002,15,12,l40,robot 3,2,216,340,3,13,5
26/06/2023,8,19,caja003,31,12,i35,n/a,n/a,199,366,3,11,4
26/6/2023,8,20,caja003,81,3,g14,robot 4,1,397,220,3,12,11
26/06/2023,13,16,caja001,66,3,c18,robot 4,2,308,155,1,3,6
26/06/2023,13,22,caja004,5,12,b28,n/a,n/a,462,378,8,9,4
26/06/2023,11,21,caja003,12,3,d31,robot 2,1,433,162,1,10,8
26/06/2023,12,18,caja004,91,3,j40,robot 3,0,99,436,10,6,15
26/06/2023,7,18,caja002,29,3,c07,robot 3,0,392,487,7,11,12
26/6/2023,5,19,caja004,93,12,k03,n/a,1,102,342,5,14,5
26/6/2023,10,16,caja004,77,12,i24,robot 1,2,310,334,6,6,10
26/6/2023,11,16,caja002,94,12,f26,robot 1,0,271,8,5,5,7
26/06/2023,12,15,caja002,90,12,c32,robot 1,1,380,331,4,3,8
26/06/2023,9,15,caja003,66,12,n31,robot 3,2,487,436,8,6,7
26/06/2023,5,23,caja003,93,3,p10,robot 2,n/a,80,74,7,18,11
26/06/2023,4,20,caja004,68,12,a35,robot 1,1,342,53,8,16,6
26/06/2023,6,19,caja001,74,3,k32,robot 4,1,379,496,10,13,5
26/6/2023,8,18,caja001,95,12,h34,robot 2,1,382,416,4,10,1
26/06/2023,13,22,caja004,93,12,d21,robot 3,1,362,28,5,9,6
26/6/2023,5,18,caja001,84,12,m36,robot 2,0,308,150,8,13,7
26/06/2023,7,18,caja004,61,12,j09,robot 1,n/a,211,309,4,11,7
26/06/2023,12,15,caja003,80,3,f31,robot 1,n/a,282,476,6,3,6
26/06/2023,11,23,caja001,10,12,j14,n/a,0,229,356,1,12,6
26/6/2023,13,18,caja001,52,12,o29,n/a,n/a,330,465,2,5,6
26/06/2023,12,15,caja004,3,3,i27,robot 2,2,271,239,8,3,2
26/06/2023,13,14,na,77,12,q27,robot 4,2,437,309,6,1,5
26/6/2023,4,16,caja003,92,12,h27,n/a,n/a,453,15,3,12,12
26/06/2023,13,21,caja002,65,3,c17,robot 3,n/a,92,458,5,8,7
26/06/2023,13,20,caja003,32,3,i22,robot 3,0,250,69,5,7,5
26/06/2023,8,21,caja004,57,3,h32,robot 2,2,292,259,2,13,7
26/6/2023,4,17,caja002,64,3,c22,robot 1,0,364,432,7,13,7
26/6/2023,6,18,caja002,67,12,n15,n/a,n/a,171,179,6,12,6
26/06/2023,13,14,caja001,21,12,b40,n/a,1,484,438,2,1,4
26/06/2023,5,22,na,10,12,m09,robot 1,2,339,111,2,17,7
26/06/2023,8,21,caja001,40,12,i11,n/a,1,229,271,10,13,8
26/06/2023,7,23,caja002,25,3,p09,robot 3,0,372,416,8,16,6
26/06/2023,8,20,na,66,3,p40,robot 1,0,222,412,1,12,7
26/06/2023,12,20,caja003,77,12,a36,n/a,0,401,158,8,8,6
26/06/2023,9,20,caja001,46,3,m37,robot 3,n/a,218,42,2,11,5
26/06/2023,12,18,na,50,12,f19,robot 2,1,499,137,5,6,8
26/6/2023,10,15,caja004,68,3,k37,robot 1,0,65,223,3,5,7
26/06/2023,13,17,caja004,11,12,b06,robot 4,n/a,25,275,5,4,9
26/6/2023,5,14,caja003,48,12,f06,n/a,2,251,291,4,9,9
26/06/2023,9,18,caja001,8,3,b35,robot 3,1,325,144,8,9,8
26/06/2023,8,17,caja001,73,3,l01,robot 1,1,263,184,1,9,12
26/06/2023,12,17,caja004,70,12,a25,robot 1,0,77,444,10,5,9
26/06/2023,10,14,caja004,31,3,b22,robot 3,1,431,101,2,4,4
26/06/2023,11,21,caja001,25,3,p17,robot 4,0,290,170,8,10,7
26/06/2023,7,15,caja001,68,12,j08,robot 2,1,376,33,9,8,5
26/06/2023,9,14,caja004,4,12,o08,n/a,1,483,157,2,5,7
26/06/2023,8,19,na,99,3,e07,robot 1,2,314,289,4,11,10
26/6/2023,9,22,caja004,90,3,k13,robot 1,n/a,200,304,7,13,8
26/06/2023,13,19,caja004,69,12,e39,robot 2,n/a,140,13,5,6,6
26/06/2023,11,20,caja004,85,12,q23,robot 3,0,230,11,8,9,7
26/6/2023,4,21,caja001,29,12,j21,robot 4,0,40,240,8,17,3
26/06/2023,12,19,caja002,31,3,a18,robot 3,n/a,389,212,8,7,8
26/06/2023,6,22,caja004,85,12,o16,robot 1,0,415,47,10,16,7
26/6/2023,6,20,caja004,55,12,a33,robot 2,0,471,152,9,14,6
26/6/2023,5,23,na,66,3,c36,robot 4,n/a,461,76,1,18,4
26/6/2023,9,23,caja002,31,3,b05,robot 3,0,164,445,5,14,11
26/6/2023,12,15,caja003,16,3,n12,robot 2,n/a,22,403,5,3,9
26/06/2023,8,16,caja003,74,3,i31,robot 1,1,325,199,1,8,6
26/6/2023,6,20,caja004,1,12,b17,robot 4,0,180,223,1,14,6
26/06/2023,10,14,caja002,88,3,a09,n/a,0,477,324,6,4,5
26/6/2023,9,22,caja004,74,12,p35,robot 2,n/a,362,281,1,13,4
26/6/2023,13,14,caja003,5,3,e07,robot 2,1,8,184,5,1,11
26/06/2023,12,19,caja001,48,3,l02,robot 2,0,131,445,10,7,11
26/06/2023,5,15,na,27,12,l37,robot 2,0,493,255,1,10,11
26/06/2023,6,15,caja002,8,12,a14,robot 3,1,449,383,10,9,9
26/06/2023,5,15,caja002,53,12,j38,robot 1,n/a,438,459,10,10,5
26/06/2023,10,14,caja002,91,12,k19,n/a,2,351,219,4,4,8
26/06/2023,12,16,caja004,84,12,d37,n/a,0,217,41,8,4,9
26/6/2023,11,18,caja003,59,12,q40,n/a,2,156,35,5,7,2
26/06/2023,13,14,na,67,12,f14,robot 3,2,146,358,1,1,7
26/06/2023,6,19,caja002,69,12,a38,robot 2,0,287,126,5,13,4
26/6/2023,6,21,caja003,1,12,c14,n/a,2,210,229,8,15,3
26/06/2023,6,17,caja003,13,3,d01,robot 3,2,457,347,4,11,9
26/06/2023,12,19,na,19,12,d23,n/a,0,304,265,3,7,3
26/06/2023,11,20,caja001,60,12,q01,n/a,2,201,329,1,9,7
